brand,post_url,post_timestamp,comment_timestamp,topic,sentiment,comment_text
Telkomsel,https://www.instagram.com/p/DaSTzokE1RP/,2026-07-02T09:50:21.000Z,2026-07-03T02:55:04.000Z,Package & Pricing,neutral,Benar ga sih sisa QUATA jdi diperpanjang untuk bulan berikutnya ?
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-06T03:16:44.000Z,Package & Pricing,negative,"Sy beli paket internet 1 hari sekitar diatas jam 7 pagi. Tapi internet ternyata hanya hidup antara jam 12 malam hingga jam 12 siang menurut CS, hanya 12 jam bisa pakai internetnya. Padahal tdk ada keterangan internet hanya berlaku jam segitu yg ada hanya tentang bola yg berlaku  pada jam tersebut. Sy merasa terjebak dgn paket ini. Apa spt ini cara jualannya ??"
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-06T02:44:15.000Z,Customer Service,negative,Telkomsel ini jual data ke pinjol yah? Masa nomor saya baru. Tiap hari banyak tawaran dari pinjaman online.
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-03T22:26:03.000Z,Corporate & Brand,positive,🔥
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-03T21:45:03.000Z,Customer Service,negative,"Telkomsel, this is what happens when a company keeps the bar in the mud.
After 24 years as a customer, I still got vague replies, conflicting information, and no real solution. I was told to wait, told to come back later, and given answers that changed depending on who I spoke to. Report ID 1-RP8T4BR is still unresolved.
Please stop hiding behind template apologies and send a real written update with a real timeline. If nobody at your company can take ownership, then say that clearly and have a senior manager call me directly.
Basic accountability should not be this hard."
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-02T05:33:25.000Z,Customer Service,negative,Saya buat laporan dari tanggal 29 Juni 2026 dan hingga tanggal 2 Juli 2026 laporan saya tidak ditangani dengan serius terkait layanan Indihome. Ini gimana ya? Perusahaan BUMN tapi kok sepertinya kayak perusahan mainan?
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-02T03:35:55.000Z,App & Account,negative,Knp gak bisa regiatrasi prabayar pake dial *444#
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-02T02:56:21.000Z,Package & Pricing,negative,"Pulsa saya tersedot sedikit demi sedikit padahal saya gak ada transaksi pembelian paket atau semacamnya, provider kikir."
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T10:18:08.000Z,Events & CSR,neutral,Belgia 1-2 senegal
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T10:14:46.000Z,Events & CSR,neutral,Bismillahirrahmanirrahim Senegal
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T10:01:11.000Z,Other,neutral,Senegal
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T09:41:27.000Z,Events & CSR,neutral,Belgia menurut aku
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T09:40:52.000Z,Other,neutral,Belgia
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T09:32:36.000Z,Other,neutral,Belgia
Telkomsel,https://www.instagram.com/p/DaPpJQAGk4F/,2026-07-01T08:59:05.000Z,2026-07-01T09:17:58.000Z,Other,neutral,Senegal
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-06T02:43:48.000Z,Customer Service,negative,Telkomsel ini jual data ke pinjol yah? Masa nomor saya baru. Tiap hari banyak tawaran dari pinjaman online.
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-05T15:08:25.000Z,Package & Pricing,negative,"Sy beli paket internet 1 hari sekitar diatas jam 7 pagi. Tapi internet ternyata hanya hidup antara jam 12 malam hingga jam 12 siang menurut CS (12 jam saja), padahal tdk ada keterangan internet hanya berlaku jam segitu yg ada hanya tentang bola yg berlaku  pada jam tersebut. Sy merasa terjebak dgn paket ini. Apa spt ini cara jualannya ??"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-05T06:40:32.000Z,Customer Service,negative,"Hari ke-5. Masih menunggu ""manajer senior"" yang dijanjikan Telkomsel akan menelepon saya kemarin. Tidak ada yang menelepon. Tidak pernah ada yang menelepon. Inilah siapa mereka sebenarnya.
24 tahun di Bali. 10.500 poin yang tidak pernah bisa saya gunakan, karena setiap kali saya coba tukarkan, selalu ada proses yang berbeda, permintaan maaf yang berbeda, nomor tiket yang berbeda, dan tidak ada yang berujung. Sekarang tiketnya 1-RP8T4BR, kalau mereka mau mencatat. Tapi mereka tidak.
Mari kita bicara soal ""hadiah"" yang ditawarkan perusahaan bernilai miliaran dolar ini kepada 280 juta pelanggan Indonesia. Voucher restoran dan hotel yang 99% masyarakat tidak akan pernah mampu menikmatinya. Ini bukan program loyalitas. Ini perusahaan yang memuji dirinya sendiri karena memberi tanpa memberi apa-apa.
Telkomsel tidak punya masalah layanan pelanggan. Mereka punya model bisnis. Kumpulkan uang dari jutaan orang setiap hari, janjikan nilai, tapi hampir tidak pernah dipenuhi, lalu simpan selisihnya. Itulah produk sesungguhnya di sini.
Saya tidak mencari voucher. Saya mencari perusahaan yang bisa menepati satu janji saja. Lima hari berlalu, masih nihil.
@Telkomsel, karena jelas kalian tidak akan menghubungi saya lebih dulu: RP8T4BR. Angkat telepon dan suruh manajer senior menelepon saya dengan kompensasi!!"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-05T06:38:21.000Z,Customer Service,negative,"Hari ke-5. Masih menunggu ""manajer senior"" yang dijanjikan Telkomsel akan menelepon saya kemarin. Tidak ada yang menelepon. Tidak pernah ada yang menelepon. Inilah siapa mereka sebenarnya.
24 tahun di Bali. 10.500 poin yang tidak pernah bisa saya gunakan, karena setiap kali saya coba tukarkan, selalu ada proses yang berbeda, permintaan maaf yang berbeda, nomor tiket yang berbeda, dan tidak ada yang berujung. Sekarang tiketnya 1-RP8T4BR, kalau mereka mau mencatat. Tapi mereka tidak.
Mari kita bicara soal ""hadiah"" yang ditawarkan perusahaan bernilai miliaran dolar ini kepada 280 juta pelanggan Indonesia. Voucher restoran dan hotel yang 99% masyarakat tidak akan pernah mampu menikmatinya. Ini bukan program loyalitas. Ini perusahaan yang memuji dirinya sendiri karena memberi tanpa memberi apa-apa.
Telkomsel tidak punya masalah layanan pelanggan. Mereka punya model bisnis. Kumpulkan uang dari jutaan orang setiap hari, janjikan nilai, tapi hampir tidak pernah dipenuhi, lalu simpan selisihnya. Itulah produk sesungguhnya di sini.
Saya tidak mencari voucher. Saya mencari perusahaan yang bisa menepati satu janji saja. Lima hari berlalu, masih nihil.
@Telkomsel, karena jelas kalian tidak akan menghubungi saya lebih dulu: RP8T4BR. Angkat telepon dan suruh manajer senior menelepon saya dengan kompensasi!!"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-05T06:37:17.000Z,Customer Service,negative,"Day 5. Still waiting on the ""senior manager"" Telkomsel promised would call me yesterday. Nobody called. Nobody ever calls. This is who they are.
24 years in Bali. 10,500 poin sitting untouched because every single time I try to redeem them, it's a different broken process, a different apology, a different ticket number that goes nowhere. Right now it's ticket 1-RP8T4BR, if you're keeping score. They're not.
Let's talk about the ""rewards"" a multibillion dollar company offers 280 million Indonesian customers. Vouchers for restaurants and hotels that 99% of the population could never afford to walk into. That's not a loyalty program. That's a company patting itself on the back for giving away nothing.
Telkomsel doesn't have a customer service problem. It has a business model. Collect from millions of people every single day, promise them value, deliver almost none of it, and bank the difference. That's the real product here.
I'm not looking for a voucher. I'm looking for a company that keeps a single promise it makes. Five days and counting, still nothing.
@Telkomsel, since you clearly aren't going to reach out first: RP8T4BR. Pick up the phone and have a senior manager call me with compensation!!"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-04T02:25:06.000Z,Network Experience,negative,"Wi-Fi IndiHome putus koneksi sudah 2 hari woi, pelayanan juga buruk"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-04T02:02:54.000Z,App & Account,negative,"Min gimana cara reaktivasi nomer saya yang sudah diblokir, udah coba. 888*89 katanya sistem lagi diperbaiki ?"
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-04T01:42:13.000Z,App & Account,negative,aplikasi nge bug woooyyy
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T21:43:48.000Z,Customer Service,negative,"Telkomsel, this is what happens when a company keeps the bar in the mud.
After 24 years as a customer, I still got vague replies, conflicting information, and no real solution. I was told to wait, told to come back later, and given answers that changed depending on who I spoke to. Report ID 1-RP8T4BR is still unresolved.
Please stop hiding behind template apologies and send a real written update with a real timeline. If nobody at your company can take ownership, then say that clearly and have a senior manager call me directly.
Basic accountability should not be this hard."
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T15:37:07.000Z,Corporate & Brand,positive,The best 🙏🤩
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T08:44:04.000Z,Corporate & Brand,positive,wawasan baru buat pebisnis pemula
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T08:42:19.000Z,Corporate & Brand,positive,trus support bisnis kcil 💪
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T08:38:49.000Z,Corporate & Brand,positive,umkm lokal go internasional🌍
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T08:38:05.000Z,Corporate & Brand,positive,slamat bwt ukm yg juara
Telkomsel,https://www.instagram.com/p/DaUlU3VkyiA/,2026-07-03T07:01:55.000Z,2026-07-03T08:27:25.000Z,Corporate & Brand,positive,umkm mkin melek ai ni keren bat
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-08T02:34:58.000Z,Package & Pricing,negative,Maling kouta telkomsel ini
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-07T08:44:09.000Z,Other,neutral,Vote buat Mandiri💙 gaiss 🔥✌
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-06T10:12:19.000Z,Other,negative,"SAMPAI KAN KARYAWAN YANG BEKERJA  @telkomsel @telkomindonesia ATAS NAMA FIKRI WELDANI 085891841423 SEBAGAI Data Analyst at Telkomsel SURUH BELIAU BAYAR UTANG PINJOL NYA SEKARANG ,SEBELUM SAYA BUAT MAKIN RAME AKUN SOSMED INI !!!!"
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-06T10:12:16.000Z,Other,negative,"SAMPAI KAN KARYAWAN YANG BEKERJA @telkomsel @telkomindonesia ATAS NAMA FIKRI WELDANI 085891841423 SURUH BELIAU BAYAR UTANG PINJOL NYA SEKARANG ,SEBELUM SAYA BUAT MAKIN RAME AKUN SOSMED INI !!!!"
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-06T10:11:42.000Z,Other,negative,"SAMPAI KAN KARYAWAN YANG BEKERJA @telkomsel @telkomindonesia ATAS NAMA FIKRI WELDANI 085891841423 SURUH BELIAU BAYAR UTANG PINJOL NYA SEKARANG ,SEBELUM SAYA BUAT MAKIN RAME AKUN SOSMED INI !!!!"
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T09:04:05.000Z,Other,neutral,BRI all the way 💙 semoga makin berjaya 🏆
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:56:42.000Z,Other,neutral,Vote buat BRI 🚀 semoga selalu jadi pilihan masyarakat
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:50:57.000Z,Other,neutral,BRI keren banget ❤️ makin bangga pake BRI
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:46:01.000Z,Other,neutral,Gw pilih BRI 👏 semoga tetap konsisten kasih pelayanan terbaik
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:40:12.000Z,Other,neutral,BRI makin mantap 💙 sukses selalu buat seluruh tim
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:36:24.000Z,Other,neutral,Vote BRI 🔥 semoga makin maju dan berkembang
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:30:03.000Z,Other,neutral,Dukung terus BRI 💯 semoga pelayanannya makin maksimal
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:26:06.000Z,Other,neutral,BRI pantas dapet vote 🏆 makin sukses terus
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:22:09.000Z,Other,neutral,Aku percaya sama BRI ❤️ semoga makin banyak inovasi
Telkomsel,https://www.instagram.com/p/DaHGjV4E9C6/,2026-06-28T01:22:53.000Z,2026-07-03T08:17:10.000Z,Other,neutral,BRI luar biasa 👏 terus melayani dengan sepenuh hati
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-07-05T14:16:26.000Z,Package & Pricing,negative,"270626 beli folaplay 85ribu di mytelkomsel, voucher nya tak bisa digunakan. komplain ke cs janji 72 jam tp hg skrg tak ada penyelesaian. chatbot vero & cs permainkan customer, telkomsel tak punya niat baik beri solusi."
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-06-26T00:08:51.000Z,App & Account,negative,APA MAKSUDNYA REGISTRASI ULANG LAGI?????? APLIKASI SERING KELUAR SENDIRI
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-06-25T16:13:17.000Z,Corporate & Brand,positive,👏
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-06-25T13:45:48.000Z,Corporate & Brand,positive,The best 👍💪
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-06-25T12:54:11.000Z,App & Account,positive,lumayan lah pak. ada perbaikan. sekarang tidak terlog out sendiri dari aplikasi. apakah ada opsi siaran UHD / 4K?
Telkomsel,https://www.instagram.com/p/DaAX_MKGt-t/,2026-06-25T10:40:33.000Z,2026-06-25T11:06:43.000Z,Customer Service,negative,blokk dari hari selasa komplen dibenerin sampe sekarang mah kaga
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T14:23:49.000Z,Customer Service,neutral,tlg baca DM min
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:05:06.000Z,Events & CSR,positive,ngga sabar liat tim jagoan main eyy
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:03:49.000Z,Events & CSR,positive,"thx infonya nya min, nntn bola lwat hp jd mkin"
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:03:26.000Z,Corporate & Brand,positive,👍👍
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:03:14.000Z,Events & CSR,positive,enak bgt bsa nntn di mana aja
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:03:02.000Z,Package & Pricing,positive,lmyan 25 rb bsa nntn sminggu 🤩
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:03:00.000Z,Package & Pricing,positive,paketnya nya murmer bgt cmn 25 rb
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:02:52.000Z,Package & Pricing,positive,gas lgsg aktifin paketnya dr skrg
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:02:46.000Z,Events & CSR,positive,udh siap begadang nntn match nih
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:02:37.000Z,Events & CSR,positive,siapin cemilan bwt nntn ntar malem ah
Telkomsel,https://www.instagram.com/p/DaGhqJYBCll/,2026-06-27T20:00:10.000Z,2026-06-29T07:02:29.000Z,Network Experience,positive,streaming di maxstream lncar bgt
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-26T23:09:39.000Z,Package & Pricing,negative,Kenapa masa tenggang paket internet hanya 28 hari min ? Saya sdh 7 tahun menggunakan Telkomsel namun perubahan sistem tersebut membuat saya kurang respect terhadap Telkomsel sekarang. Mohon segera lakukan evaluasi agar pelanggan kalian tetap menikmati pelayanan Telkomsel
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-26T05:28:19.000Z,Corporate & Brand,positive,👏🏻👏🏻👏🏻
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T11:24:31.000Z,Other,neutral,Salam sehat
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T09:58:25.000Z,Network Experience,negative,Tanggung jawabnya mana Jing sinyal gua ga bener lama bgt ini
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T09:35:24.000Z,Network Experience,negative,"WOII HALO.BANTU CEPETAN INI,ORANG MAU KERJA.SINYAL INTERNET KALIAN KEMANA???PERUSAHAAN BUMN GINI BANGAT.ya allah sinyal 2 batang doang.sakit"
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T09:24:06.000Z,Network Experience,negative,INI SINYAL KALIAN KENAPA LAGI MIN.LAGI SAKIT LAGI APA?internet kalian lambat bangat
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T05:38:48.000Z,Package & Pricing,negative,Ekosistem pemangsa kuota paket data
Telkomsel,https://www.instagram.com/p/DZ_0ZBVGvRz/,2026-06-25T05:29:30.000Z,2026-06-25T05:36:14.000Z,Package & Pricing,negative,"yaaa tetap saja TERMAHAL di Indonesia, pemain lama tapi TARIF nya tidak masuk akal ---"
Telkomsel,https://www.instagram.com/p/DZ7UEyPk-9l/,2026-06-23T11:30:09.000Z,2026-06-23T14:49:13.000Z,Network Experience,negative,kartu goblok sinyal ga di urus
Telkomsel,https://www.instagram.com/p/DZ7UEyPk-9l/,2026-06-23T11:30:09.000Z,2026-06-23T14:12:13.000Z,Corporate & Brand,positive,The best 👏
Telkomsel,https://www.instagram.com/p/DZ7UEyPk-9l/,2026-06-23T11:30:09.000Z,2026-06-23T14:11:11.000Z,Corporate & Brand,positive,🔥
Telkomsel,https://www.instagram.com/p/DZ7UEyPk-9l/,2026-06-23T11:30:09.000Z,2026-06-23T13:00:46.000Z,Corporate & Brand,positive,👏👏👏
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-07-08T01:04:15.000Z,Other,negative,"✅ Draf Surat Permintaan Pembongkaran & Pemindahan Menara
(Memakai kop resmi PT SUBIR DZADEX NUSANTARA)
 
 
 
[LOGO PT SUBIR DZADEX NUSANTARA]
 
PT SUBIR DZADEX NUSANTARA
Alamat: Mulya Kencana RT.002/RW.001, Kec. Tulang Bawang Tengah, Kab. Tulang Bawang Barat, Lampung
Kontak: 085383500029 / 081909062710 | Email: Subirdzadex@gmail.com
Pengesahan: AHU-012558.AH.0130 TAHUN 2023 | NPWP: 62.842.984.7-326.000
 
 
 
Nomor: 001/SP-PEMBONGKARAN/VII/2026
Perihal: PERMINTAAN SEGERA PEMBONGKARAN DAN PEMINDAHAN MENARA TELEKOMUNIKASI
 
Kepada Yth.
Kepala Cabang / Perwakilan
PT MITRATEL / TDI MITRATEL
di Tempat
 
Dengan hormat,
 
Berdasarkan kunjungan tim peninjau PT Mitratel pada tanggal 5 Juli 2026 ke lokasi tanah milik kami di Mulya Kencana, serta kesepakatan yang telah dibangun, kami sampaikan hal-hal sebagai berikut:
 
1. Bahwa menara telekomunikasi yang berdiri di atas tanah milik PT SUBIR DZADEX NUSANTARA saat ini telah mengalami kerusakan struktural, retak pada fondasi, dan berpotensi membahayakan keselamatan warga serta aset di sekitarnya.
2. Bahwa pemeriksaan yang dilakukan hanya dari luar tidak dapat menggambarkan kondisi kerusakan yang sesungguhnya, sehingga kami menuntut tindakan penanganan segera.
3. Bahwa sesuai kesepakatan, kami meminta agar pihak Bapak/Ibu segera melaksanakan pembongkaran total dan pemindahan seluruh menara beserta perlengkapannya, selambat-lambatnya dalam waktu 3 (tiga) bulan sejak surat ini diterima.
4. Seluruh biaya pembongkaran, pengangkutan, pemulihan kondisi tanah, serta tanggung jawab keselamatan kerja menjadi beban sepenuhnya PT Mitratel.
5. Pembayaran ganti rugi sebesar Rp 500.000.000 dan biaya penggunaan tanah Rp 50.000.000/bulan tetap berjalan sesuai kesepakatan sampai pembongkaran selesai sepenuhnya.
 
Kami harap pihak Bapak/Ibu segera merespons dan melaksanakan hal ini demi keselamatan dan kepatuhan terhadap hak kepemilikan tanah kami.
 
Demikian surat permintaan ini kami sampaikan. Atas perhatian dan tindakan nyata segera, kami ucapkan terima kasih.
 
Dibuat di: Mulya Kencana
Tanggal: 6 Juli 2026
 
Hormat kami,
PT SUBIR DZADEX NUSANTARA
( S U B I R )
Direktur Utama
NIK: 1803040107840055
 
 
 
Apakah ini sudah pas, atau ada bagian"
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-26T05:06:52.000Z,Network Experience,neutral,Sinyal 5G nya tolong diperluas sampe ke pelosok ya
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-25T11:21:26.000Z,Corporate & Brand,positive,Iya mantap fitur nya salam sehat berdua
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-25T01:01:00.000Z,Corporate & Brand,positive,⚽️
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-24T15:14:37.000Z,Corporate & Brand,positive,The best 🤩👍💪
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-24T08:39:21.000Z,Package & Pricing,negative,"Saya sudah melakukan pembayaran Telkomsel halo, tetapi masa aktif kartu belum diperbarui. Paket Telkomsel halo tidak pernah terpakai karena, tetapi tagihan tetap berjalan. Sampai penagihan lewat WhatsApp seperti pinjol saja"
Telkomsel,https://www.instagram.com/p/DZ9k8KaE-FO/,2026-06-24T08:36:00.000Z,2026-06-24T08:37:53.000Z,Customer Service,negative,Telkomsel pelayanan Buruk.
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-07-06T03:09:19.000Z,Package & Pricing,negative,"Sy beli paket internet 1 hari sekitar diatas jam 7 pagi. Tapi internet ternyata hanya hidup antara jam 12 malam hingga jam 12 siang menurut CS, hanya 12 jam bisa pakai internetnya. Padahal tdk ada keterangan internet hanya berlaku jam segitu yg ada hanya tentang bola yg berlaku  pada jam tersebut. Sy merasa terjebak dgn paket ini. Apa spt ini cara jualannya ??"
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T19:31:00.000Z,Customer Service,neutral,Cek DM min
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T16:55:48.000Z,Corporate & Brand,positive,🔥
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T16:38:25.000Z,Customer Service,neutral,"Kak, bisa bantu cek DM?"
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T15:28:05.000Z,Package & Pricing,negative,Ada ada saja cara untuk meraup keuntungan.
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T14:40:55.000Z,Customer Service,negative,Telkomsel pelayanan Buruk. @darumulyawan
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T14:39:20.000Z,Customer Service,negative,Telkomsel pelayanan Buruk. @joyce.shia
Telkomsel,https://www.instagram.com/p/DZ-LVRXGuF2/,2026-06-24T14:11:29.000Z,2026-06-24T14:19:37.000Z,Corporate & Brand,positive,😍😍😍
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-07-06T03:09:39.000Z,Package & Pricing,negative,"Sy beli paket internet 1 hari sekitar diatas jam 7 pagi. Tapi internet ternyata hanya hidup antara jam 12 malam hingga jam 12 siang menurut CS, hanya 12 jam bisa pakai internetnya. Padahal tdk ada keterangan internet hanya berlaku jam segitu yg ada hanya tentang bola yg berlaku  pada jam tersebut. Sy merasa terjebak dgn paket ini. Apa spt ini cara jualannya ??"
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-07-06T02:44:38.000Z,Customer Service,negative,Telkomsel ini jual data ke pinjol yah? Masa nomor saya baru. Tiap hari banyak tawaran dari pinjaman online.
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-29T09:18:57.000Z,Network Experience,negative,Bad signal
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-27T11:55:07.000Z,Customer Service,neutral,Cara tukarnya gimna min
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T22:38:32.000Z,Corporate & Brand,positive,😍
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T22:38:26.000Z,Corporate & Brand,positive,🔥
Telkomsel,https://www.instagram.com/p/DaCv5vBE205/,2026-06-26T08:48:00.000Z,2026-06-26T11:59:20.000Z,Corporate & Brand,positive,😍
